Name,description,LON,LAT
Gertrude St & Langridge St,Narrow bike lane with tram tracks alongside. Use caution,14498616.50000000000000000000,-3780657.99999999953433871269
Gertrude St & Langridge St,Narrow bike lane with tram tracks alongside. Use caution,14499640.00000000000000000000,-3780763.10000000009313225746
Gertrude St & Langridge St,Narrow bike lane with tram tracks alongside. Use caution,14499650.70000000111758708954,-3780722.39999999990686774254
Gertrude St & Langridge St,Narrow bike lane with tram tracks alongside. Use caution,14499873.90000000037252902985,-3780744.39999999944120645523
Victoria Cres,,14499762.30000000074505805969,-3780037.50000000046566128731
Victoria Cres,,14499678.59999999776482582092,-3780542.70000000018626451492
Victoria Cres,,14499796.59999999962747097015,-3780554.60000000009313225746
Victoria Cres,,14499839.49999999813735485077,-3780690.20000000018626451492
Victoria Cres,,14499949.00000000000000000000,-3780791.89999999990686774254
Victoria Cres,,14499936.09999999962747097015,-3780856.29999999981373548508
Victoria Cres,,14500101.30000000074505805969,-3780869.89999999990686774254
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14500092.69999999925494194031,-3780873.29999999981373548508
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499965.09999999962747097015,-3781592.10000000009313225746
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499793.39999999850988388062,-3782566.70000000018626451492
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499676.50000000186264514923,-3783212.39999999990686774254
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499655.00000000186264514923,-3783482.69999999972060322762
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499561.70000000111758708954,-3783952.09999999962747097015
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499415.80000000074505805969,-3784685.00000000046566128731
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499336.40000000223517417908,-3785183.20000000018626451492
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499230.19999999925494194031,-3785743.89999999990686774254
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14499032.70000000111758708954,-3786837.40000000037252902985
Church St & Chapel St,Avoid where possible as is busy shopping street with high dooring risk. Can be only option for some north-south travel,14498967.30000000074505805969,-3787177.89999999944120645523
Highett St,,14499052.00000000000000000000,-3781534.40000000037252902985
Highett St,,14499150.80000000074505805969,-3781543.70000000018626451492
Highett St,,14499162.59999999962747097015,-3781531.90000000037252902985
Highett St,,14499172.20000000111758708954,-3781495.39999999990686774254
Highett St,,14499960.79999999888241291046,-3781586.09999999962747097015
Highett St,,14500014.40000000037252902985,-3781598.79999999981373548508
Highett St,,14500430.70000000111758708954,-3781642.89999999990686774254
Highett St,,14500871.69999999925494194031,-3781692.10000000009313225746
Burnley St,,14500989.69999999925494194031,-3781083.49999999953433871269
Burnley St,,14500830.90000000037252902985,-3781953.09999999962747097015
Burnley St,,14500704.30000000074505805969,-3782661.60000000009313225746
Derby St & Wales St,,14500184.99999999813735485077,-3777904.19999999972060322762
Derby St & Wales St,,14500249.40000000037252902985,-3777627.79999999981373548508
Derby St & Wales St,,14500440.39999999850988388062,-3777651.50000000046566128731
Derby St & Wales St,,14500569.10000000149011611938,-3777022.30000000027939677238
Derby St & Wales St,,14500539.09999999962747097015,-3776991.79999999981373548508
Derby St & Wales St,,14500556.19999999925494194031,-3776922.19999999972060322762
Derby St & Wales St,,14500588.40000000037252902985,-3776896.80000000027939677238
Derby St & Wales St,,14500684.99999999813735485077,-3776898.50000000000000000000
Derby St & Wales St,,14500736.50000000000000000000,-3776878.09999999962747097015
Derby St & Wales St,,14500766.50000000000000000000,-3776864.50000000000000000000
Derby St & Wales St,,14500800.79999999888241291046,-3776827.20000000018626451492
Derby St & Wales St,,14500818.00000000186264514923,-3776781.39999999990686774254
Derby St & Wales St,,14500991.80000000074505805969,-3775741.60000000009313225746
Rayment St,,14502004.60000000149011611938,-3777451.40000000037252902985
Rayment St,,14502036.79999999888241291046,-3777255.49999999953433871269
Rayment St,,14502726.69999999925494194031,-3777337.80000000027939677238
Yarralea St,,14503262.00000000000000000000,-3777761.79999999981373548508
Yarralea St,,14503274.59999999962747097015,-3777785.39999999990686774254
Yarralea St,,14503205.19999999925494194031,-3778164.60000000009313225746
Yarralea St,,14503106.50000000186264514923,-3778153.60000000009313225746
Yarralea St,,14503093.59999999962747097015,-3778228.20000000018626451492
Rushall Cres to Heidelberg Underpass,,14498821.59999999962747097015,-3778136.59999999962747097015
Rushall Cres to Heidelberg Underpass,,14498838.30000000074505805969,-3778146.30000000027939677238
Rushall Cres to Heidelberg Underpass,,14498894.59999999962747097015,-3778152.29999999981373548508
Rushall Cres to Heidelberg Underpass,,14498928.40000000037252902985,-3778158.40000000037252902985
Rushall Cres to Heidelberg Underpass,,14498986.90000000037252902985,-3778179.39999999990686774254
Rushall Cres to Heidelberg Underpass,,14499074.59999999962747097015,-3778223.10000000009313225746
Rushall Cres to Heidelberg Underpass,,14499089.59999999962747097015,-3778241.70000000018626451492
Rushall Cres to Heidelberg Underpass,,14499132.80000000074505805969,-3778425.09999999962747097015
Rushall Cres to Heidelberg Underpass,,14499157.19999999925494194031,-3778502.90000000037252902985
Rushall Cres to Heidelberg Underpass,,14499203.09999999962747097015,-3778591.50000000046566128731
Rushall Cres to Heidelberg Underpass,,14499214.00000000000000000000,-3778593.20000000018626451492
Rushall Cres to Heidelberg Underpass,,14499228.00000000000000000000,-3778600.00000000000000000000
Rushall Cres to Heidelberg Underpass,,14499228.29999999888241291046,-3778611.80000000027939677238
Rushall Cres to Heidelberg Underpass,,14499324.30000000074505805969,-3778676.30000000027939677238
Rushall Cres to Heidelberg Underpass,,14499355.09999999962747097015,-3778698.09999999962747097015
Rushall Cres to Heidelberg Underpass,,14499331.50000000000000000000,-3778720.40000000037252902985
Rushall Cres to Heidelberg Underpass,,14499347.49999999813735485077,-3778739.89999999990686774254
Rushall Cres to Heidelberg Underpass,,14499354.70000000111758708954,-3778741.80000000027939677238
Rushall Cres to Heidelberg Underpass,,14499370.40000000037252902985,-3778738.89999999990686774254
Rushall Cres to Heidelberg Underpass,,14499446.90000000037252902985,-3778712.50000000046566128731
McKean St to Queens Pde,,14499187.19999999925494194031,-3778300.20000000018626451492
McKean St to Queens Pde,,14499375.00000000000000000000,-3778430.00000000000000000000
McKean St to Queens Pde,,14499378.20000000111758708954,-3778450.30000000027939677238
McKean St to Queens Pde,,14499486.59999999962747097015,-3778521.59999999962747097015
Clifton Hill Station Underpass,,14499463.80000000074505805969,-3778744.39999999990686774254
Clifton Hill Station Underpass,,14499467.79999999888241291046,-3778751.10000000009313225746
Clifton Hill Station Underpass,,14499500.00000000000000000000,-3778765.70000000018626451492
Clifton Hill Station Underpass,,14499490.00000000000000000000,-3778811.10000000009313225746
Clifton Hill Station Underpass,,14499523.59999999962747097015,-3778815.39999999990686774254
Spensley St,,14499523.59999999962747097015,-3778815.39999999990686774254
Spensley St,,14499571.90000000037252902985,-3778821.50000000000000000000
Spensley St,,14499568.60000000149011611938,-3778838.90000000037252902985
Spensley St,,14499577.00000000000000000000,-3778840.39999999990686774254
Spensley St,,14499575.59999999962747097015,-3778847.60000000009313225746
Spensley St,,14499701.40000000037252902985,-3778860.69999999972060322762
Spensley St,,14499755.59999999962747097015,-3778862.60000000009313225746
Spensley St,,14499760.40000000037252902985,-3778858.39999999990686774254
Spensley St,,14499767.90000000037252902985,-3778861.59999999962747097015
Spensley St,,14499828.80000000074505805969,-3778844.60000000009313225746
Spensley St,,14500012.59999999962747097015,-3778782.50000000000000000000
Spensley St,,14500016.29999999888241291046,-3778772.09999999962747097015
Spensley St,,14500029.40000000037252902985,-3778776.10000000055879354477
Spensley St,,14500269.19999999925494194031,-3778696.80000000027939677238
Spensley St,,14500269.80000000074505805969,-3778690.39999999990686774254
Spensley St,,14500279.39999999850988388062,-3778688.50000000000000000000
Spensley St,,14500283.20000000111758708954,-3778692.10000000009313225746
Spensley St,,14500417.59999999962747097015,-3778645.69999999972060322762
Spensley St,,14500453.79999999888241291046,-3778637.00000000000000000000
Spensley St,,14500474.19999999925494194031,-3778629.20000000018626451492
Spensley St,,14500484.90000000037252902985,-3778620.50000000046566128731
Spensley St,,14500478.69999999925494194031,-3778616.49999999953433871269
Spensley St,,14500487.30000000074505805969,-3778604.20000000018626451492
Spensley St,,14500484.90000000037252902985,-3778576.19999999972060322762
Edinburgh Gardens Connector,,14498459.80000000074505805969,-3778091.59999999962747097015
Edinburgh Gardens Connector,,14498533.80000000074505805969,-3778171.39999999990686774254
Edinburgh Gardens Connector,,14498562.79999999888241291046,-3778235.80000000027939677238
Edinburgh Gardens Connector,,14498552.10000000149011611938,-3778346.89999999944120645523
Edinburgh Gardens Connector,,14498527.40000000037252902985,-3778485.10000000055879354477
Edinburgh Gardens Connector,,14498453.40000000037252902985,-3778562.19999999972060322762
Edinburgh Gardens Connector,,14498325.70000000111758708954,-3778679.30000000027939677238
Edinburgh Gardens Connector,,14498300.00000000000000000000,-3778725.09999999962747097015
Edinburgh Gardens Connector,,14498279.60000000149011611938,-3778824.19999999972060322762
Edinburgh Gardens Connector,,14498240.99999999813735485077,-3778862.39999999990686774254
Edinburgh Gardens Connector,,14498219.49999999813735485077,-3778996.39999999990686774254
Eddy St,,14497381.59999999962747097015,-3776213.20000000018626451492
Eddy St,,14497348.29999999888241291046,-3776465.90000000037252902985
Eddy St,,14497649.79999999888241291046,-3776498.99999999953433871269
Footscray Rd,,14493601.79999999888241291046,-3780991.80000000027939677238
Footscray Rd,,14493595.09999999962747097015,-3780994.70000000018626451492
Footscray Rd,,14493572.80000000074505805969,-3780993.00000000000000000000
Footscray Rd,,14493572.80000000074505805969,-3780985.19999999972060322762
Footscray Rd,,14493447.00000000000000000000,-3780970.29999999981373548508
Sydney Rd,Major dooring risk outside of clearway times so ride at least 1m from doors and carefully,14496043.70000000111758708954,-3777697.29999999981373548508
Sydney Rd,Major dooring risk outside of clearway times so ride at least 1m from doors and carefully,14496316.20000000111758708954,-3776084.19999999972060322762
Sydney Rd,Major dooring risk outside of clearway times so ride at least 1m from doors and carefully,14496655.20000000111758708954,-3774136.50000000000000000000
Dean St to Moonee Ponds Creek Trail,,14493332.50000000000000000000,-3776823.10000000009313225746
Dean St to Moonee Ponds Creek Trail,,14493328.19999999925494194031,-3776867.20000000018626451492
Dean St to Moonee Ponds Creek Trail,,14493605.00000000000000000000,-3776895.19999999972060322762
Dean St to Moonee Ponds Creek Trail,,14493678.00000000000000000000,-3776857.79999999981373548508
Dean St to Moonee Ponds Creek Trail,,14493697.29999999888241291046,-3776872.19999999972060322762
Dean St to Moonee Ponds Creek Trail,,14493694.90000000037252902985,-3776889.79999999981373548508
Mt Alexander Rd,,14494034.19999999925494194031,-3778742.29999999981373548508
Mt Alexander Rd,,14493961.20000000111758708954,-3778648.19999999972060322762
Mt Alexander Rd,,14493841.00000000000000000000,-3778507.40000000037252902985
Mt Alexander Rd,,14493779.90000000037252902985,-3778438.79999999981373548508
Mt Alexander Rd,,14493548.20000000111758708954,-3778334.49999999953433871269
Mt Alexander Rd,,14493392.60000000149011611938,-3778250.50000000000000000000
Mt Alexander Rd,,14493263.79999999888241291046,-3778126.70000000018626451492
Mt Alexander Rd,,14492991.30000000074505805969,-3777776.50000000000000000000
Mt Alexander Rd,,14492835.80000000074505805969,-3777543.29999999981373548508
Mt Alexander Rd,,14492694.09999999962747097015,-3777283.00000000000000000000
Mt Alexander Rd,,14492487.09999999962747097015,-3776720.69999999972060322762
Dundas St to Darebin Trail,,14503019.59999999962747097015,-3775566.79999999981373548508
Dundas St to Darebin Trail,,14503028.19999999925494194031,-3775587.19999999972060322762
Dundas St to Darebin Trail,,14503057.10000000149011611938,-3775598.20000000018626451492
Dundas St to Darebin Trail,,14503083.89999999850988388062,-3775629.60000000009313225746
Dundas St to Darebin Trail,,14503072.09999999962747097015,-3775647.39999999990686774254
Dundas St to Darebin Trail,,14502998.09999999962747097015,-3775691.50000000000000000000
Gower St,,14502019.59999999962747097015,-3773988.89999999990686774254
Gower St,,14501987.50000000186264514923,-3774228.20000000018626451492
Gower St,,14503051.80000000074505805969,-3774346.89999999990686774254
St Kilda Rd & Nepean Hwy,,14496745.40000000037252902985,-3781759.89999999990686774254
St Kilda Rd & Nepean Hwy,,14496877.30000000074505805969,-3782027.69999999972060322762
St Kilda Rd & Nepean Hwy,,14497011.40000000037252902985,-3782314.10000000009313225746
St Kilda Rd & Nepean Hwy,,14497102.59999999962747097015,-3782518.39999999990686774254
St Kilda Rd & Nepean Hwy,,14497148.79999999888241291046,-3782709.89999999990686774254
St Kilda Rd & Nepean Hwy,,14497130.50000000000000000000,-3783037.00000000000000000000
St Kilda Rd & Nepean Hwy,,14497159.50000000000000000000,-3783195.50000000000000000000
St Kilda Rd & Nepean Hwy,,14497264.59999999962747097015,-3783295.50000000000000000000
St Kilda Rd & Nepean Hwy,,14497455.60000000149011611938,-3783456.50000000000000000000
St Kilda Rd & Nepean Hwy,,14497564.00000000000000000000,-3783630.99999999953433871269
St Kilda Rd & Nepean Hwy,,14497741.00000000000000000000,-3784138.50000000046566128731
St Kilda Rd & Nepean Hwy,,14497968.39999999850988388062,-3784775.70000000018626451492
St Kilda Rd & Nepean Hwy,,14498225.90000000037252902985,-3785428.00000000046566128731
St Kilda Rd & Nepean Hwy,,14498264.59999999962747097015,-3785497.39999999990686774254
St Kilda Rd & Nepean Hwy,,14498335.39999999850988388062,-3785544.00000000000000000000
St Kilda Rd & Nepean Hwy,,14498317.09999999962747097015,-3785647.39999999990686774254
St Kilda Rd & Nepean Hwy,,14498339.59999999962747097015,-3785732.89999999990686774254
St Kilda Rd & Nepean Hwy,,14498446.89999999850988388062,-3786052.30000000027939677238
St Kilda Rd & Nepean Hwy,,14498660.40000000037252902985,-3786679.89999999990686774254
St Kilda Rd & Nepean Hwy,,14498695.00000000000000000000,-3786770.09999999962747097015
St Kilda Rd & Nepean Hwy,,14498727.40000000223517417908,-3786835.50000000000000000000
St Kilda Rd & Nepean Hwy,,14499702.19999999925494194031,-3788375.40000000037252902985
Mascoma Sr & Melrose Dr,,14492370.09999999962747097015,-3772999.60000000009313225746
Mascoma Sr & Melrose Dr,,14492267.10000000149011611938,-3772996.20000000018626451492
Mascoma Sr & Melrose Dr,,14492267.10000000149011611938,-3772948.60000000009313225746
Mascoma Sr & Melrose Dr,,14492211.29999999888241291046,-3772921.50000000046566128731
Mascoma Sr & Melrose Dr,,14492181.29999999888241291046,-3772846.79999999981373548508
Mascoma Sr & Melrose Dr,,14491928.10000000149011611938,-3772731.39999999990686774254
Mascoma Sr & Melrose Dr,,14491297.19999999925494194031,-3772310.49999999953433871269
Mascoma Sr & Melrose Dr,,14491129.90000000223517417908,-3772249.39999999990686774254
Mascoma Sr & Melrose Dr,,14491044.00000000000000000000,-3772256.20000000018626451492
Mascoma Sr & Melrose Dr,,14490911.00000000000000000000,-3772167.90000000037252902985
Mascoma Sr & Melrose Dr,,14490880.99999999813735485077,-3771950.70000000018626451492
Mascoma Sr & Melrose Dr,,14490524.80000000074505805969,-3771906.59999999962747097015
Mascoma Sr & Melrose Dr,,14490224.40000000037252902985,-3771903.19999999972060322762
Mascoma Sr & Melrose Dr,,14489872.50000000186264514923,-3771797.89999999990686774254
Mascoma Sr & Melrose Dr,,14489670.79999999888241291046,-3771573.89999999990686774254
Mascoma Sr & Melrose Dr,,14489718.00000000000000000000,-3771315.89999999990686774254
Mascoma Sr & Melrose Dr,,14489580.59999999962747097015,-3771251.39999999990686774254
Mascoma Sr & Melrose Dr,,14489301.69999999925494194031,-3771207.19999999972060322762
Mascoma Sr & Melrose Dr,,14489250.20000000111758708954,-3771057.79999999981373548508
Mascoma Sr & Melrose Dr,,14489168.59999999962747097015,-3771017.10000000009313225746
Mascoma Sr & Melrose Dr,,14489035.59999999962747097015,-3771034.10000000009313225746
Mascoma Sr & Melrose Dr,,14488894.00000000000000000000,-3771098.59999999962747097015
Mascoma Sr & Melrose Dr,,14488833.90000000037252902985,-3771102.00000000000000000000
Mascoma Sr & Melrose Dr,,14488550.69999999925494194031,-3770687.80000000027939677238
Mascoma Sr & Melrose Dr,,14488198.80000000074505805969,-3770215.79999999981373548508
Mascoma Sr & Melrose Dr,,14488005.59999999962747097015,-3769923.80000000027939677238
Mascoma Sr & Melrose Dr,,14487439.19999999925494194031,-3769316.00000000000000000000
Mascoma Sr & Melrose Dr,,14486546.50000000000000000000,-3768439.80000000027939677238
Mascoma Sr & Melrose Dr,,14485748.30000000074505805969,-3767634.79999999981373548508
Mascoma Sr & Melrose Dr,,14485615.20000000111758708954,-3767600.80000000027939677238
Mascoma Sr & Melrose Dr,,14485211.79999999888241291046,-3767553.30000000027939677238
Mascoma Sr & Melrose Dr,,14485173.19999999925494194031,-3767356.30000000027939677238
Mascoma Sr & Melrose Dr,,14485203.30000000074505805969,-3767295.09999999962747097015
Cramer St & Gower St,,14499002.69999999925494194031,-3773902.39999999990686774254
Cramer St & Gower St,,14499893.19999999925494194031,-3773990.59999999962747097015
Cramer St & Gower St,,14500963.89999999850988388062,-3774104.29999999981373548508
Cramer St & Gower St,,14501974.59999999962747097015,-3774217.99999999953433871269
Kendall & Harding Sts,,14498635.79999999888241291046,-3774835.60000000009313225746
Kendall & Harding Sts,,14498663.69999999925494194031,-3774682.89999999990686774254
Kendall & Harding Sts,,14498374.00000000186264514923,-3774652.39999999990686774254
Kendall & Harding Sts,,14498118.60000000149011611938,-3774671.00000000000000000000
Kendall & Harding Sts,,14498114.40000000037252902985,-3774650.70000000018626451492
Kendall & Harding Sts,,14497915.80000000074505805969,-3774636.00000000046566128731
Kendall & Harding Sts,,14497882.59999999962747097015,-3774625.19999999972060322762
Kendall & Harding Sts,,14497756.00000000186264514923,-3774613.29999999981373548508
Kendall & Harding Sts,,14497719.50000000000000000000,-3774626.89999999990686774254
Kendall & Harding Sts,,14497118.69999999925494194031,-3774556.59999999962747097015
William Barak to Wellington Pde,,14497974.90000000037252902985,-3781863.10000000055879354477
William Barak to Wellington Pde,,14498137.70000000111758708954,-3781890.09999999962747097015
William Barak to Wellington Pde,,14498141.69999999925494194031,-3781880.60000000009313225746
William Barak to Wellington Pde,,14498143.79999999888241291046,-3781856.89999999944120645523
William Barak to Wellington Pde,,14498176.59999999962747097015,-3781857.80000000027939677238
William Barak to Wellington Pde,,14498206.09999999962747097015,-3781680.20000000018626451492
MCG to Melbourne Park bridge,,14498136.90000000037252902985,-3781892.89999999990686774254
MCG to Melbourne Park bridge,,14498094.00000000000000000000,-3781987.39999999990686774254
MCG to Melbourne Park bridge,,14498074.09999999962747097015,-3782032.80000000027939677238
MCG to Melbourne Park bridge,,14498045.20000000111758708954,-3782130.20000000018626451492
MCG to Melbourne Park bridge,,14498032.79999999888241291046,-3782191.30000000027939677238
MCG to Melbourne Park bridge,,14498025.79999999888241291046,-3782213.30000000027939677238
MCG to Melbourne Park bridge,,14497998.50000000000000000000,-3782206.50000000000000000000
MCG to Melbourne Park bridge,,14497965.19999999925494194031,-3782209.90000000037252902985
MCG to Melbourne Park bridge,,14497945.89999999850988388062,-3782218.79999999981373548508
MCG to Melbourne Park bridge,,14497916.90000000223517417908,-3782243.39999999990686774254
MCG to Melbourne Park bridge,,14497893.30000000074505805969,-3782251.39999999990686774254
MCG to Melbourne Park bridge,,14497880.50000000000000000000,-3782249.69999999972060322762
MCG to Melbourne Park bridge,,14497912.09999999962747097015,-3782329.00000000000000000000
To Docklands Dr,,14493572.80000000074505805969,-3780994.50000000000000000000
To Docklands Dr,,14493559.69999999925494194031,-3781080.99999999953433871269
To Docklands Dr,,14493550.30000000074505805969,-3781131.20000000018626451492
To Docklands Dr,,14493543.60000000149011611938,-3781152.80000000027939677238
To Docklands Dr,,14493499.29999999888241291046,-3781268.69999999972060322762
To Docklands Dr,,14493495.59999999962747097015,-3781287.79999999981373548508
To Docklands Dr,,14493535.29999999888241291046,-3781365.10000000009313225746
To Docklands Dr,,14493533.40000000037252902985,-3781375.10000000055879354477
To Docklands Dr,,14493512.79999999888241291046,-3781405.00000000000000000000
To Docklands Dr,,14493504.89999999850988388062,-3781407.60000000009313225746
To Docklands Dr,,14493467.40000000037252902985,-3781401.60000000009313225746
To Docklands Dr,,14493450.20000000111758708954,-3781408.10000000009313225746
To Docklands Dr,,14493444.09999999962747097015,-3781421.69999999972060322762
To Docklands Dr,,14493416.70000000111758708954,-3781496.50000000000000000000
To Docklands Dr,,14493408.09999999962747097015,-3781517.00000000000000000000
To Docklands Dr,,14493395.10000000149011611938,-3781528.60000000009313225746
To Docklands Dr,,14493394.50000000000000000000,-3781548.39999999990686774254
To Docklands Dr,,14493365.49999999813735485077,-3781636.60000000009313225746
Swan St & Riversdale Rd,,14497612.20000000111758708954,-3782312.39999999990686774254
Swan St & Riversdale Rd,,14497861.19999999925494194031,-3782333.59999999962747097015
Swan St & Riversdale Rd,,14498865.40000000037252902985,-3782461.60000000009313225746
Swan St & Riversdale Rd,,14499781.59999999962747097015,-3782567.49999999953433871269
Swan St & Riversdale Rd,,14500696.00000000000000000000,-3782667.29999999981373548508
Swan St & Riversdale Rd,,14501529.50000000000000000000,-3782756.00000000000000000000
Swan St & Riversdale Rd,,14501610.29999999888241291046,-3782749.40000000037252902985
Swan St & Riversdale Rd,,14502062.59999999962747097015,-3782643.00000000000000000000
Swan St & Riversdale Rd,,14502286.79999999888241291046,-3782656.50000000000000000000
Swan St & Riversdale Rd,,14502516.00000000000000000000,-3782721.39999999990686774254
Swan St & Riversdale Rd,,14502596.39999999850988388062,-3782777.69999999972060322762
Swan St & Riversdale Rd,,14503413.29999999888241291046,-3782874.30000000027939677238
Swan St & Riversdale Rd,,14504358.50000000000000000000,-3782983.60000000009313225746
Swan St & Riversdale Rd,,14505271.59999999962747097015,-3783089.50000000000000000000
Swan St & Riversdale Rd,,14506356.19999999925494194031,-3783213.29999999981373548508
Swan St & Riversdale Rd,,14507309.00000000000000000000,-3783326.00000000046566128731
Swan St & Riversdale Rd,,14508124.40000000037252902985,-3783420.89999999990686774254
Swan St & Riversdale Rd,,14508337.90000000037252902985,-3783427.60000000009313225746
Swan St & Riversdale Rd,,14508504.40000000037252902985,-3783445.70000000018626451492
Andersen St & Gosch Link,,14498846.59999999962747097015,-3782470.09999999962747097015
Andersen St & Gosch Link,,14498828.39999999850988388062,-3782495.89999999990686774254
Andersen St & Gosch Link,,14498816.00000000000000000000,-3782506.09999999962747097015
Andersen St & Gosch Link,,14498599.30000000074505805969,-3782620.50000000000000000000
Andersen St & Gosch Link,,14498574.80000000074505805969,-3782627.20000000018626451492
Andersen St & Gosch Link,,14498540.70000000111758708954,-3782643.10000000009313225746
Andersen St & Gosch Link,,14498523.09999999962747097015,-3782661.19999999972060322762
Andersen St & Gosch Link,,14498519.79999999888241291046,-3782675.10000000009313225746
Andersen St & Gosch Link,,14498518.00000000186264514923,-3782692.20000000018626451492
Andersen St & Gosch Link,,14498508.69999999925494194031,-3782712.69999999972060322762
Andersen St & Gosch Link,,14498487.19999999925494194031,-3782830.20000000018626451492
Andersen St & Gosch Link,,14498445.30000000074505805969,-3783054.40000000037252902985
Andersen St & Gosch Link,,14498390.59999999962747097015,-3783329.79999999981373548508
Andersen St & Gosch Link,,14498369.70000000111758708954,-3783428.09999999962747097015
Andersen St & Gosch Link,,14498250.59999999962747097015,-3783414.89999999944120645523
Andersen St & Gosch Link,,14498180.90000000037252902985,-3783774.19999999972060322762
Andersen St & Gosch Link,,14498130.39999999850988388062,-3783989.39999999990686774254
Andersen St & Gosch Link,,14498006.00000000000000000000,-3784031.80000000027939677238
Andersen St & Gosch Link,,14497888.00000000000000000000,-3784091.09999999962747097015
Andersen St & Gosch Link,,14497880.50000000000000000000,-3784101.29999999981373548508
Andersen St & Gosch Link,,14497746.40000000037252902985,-3784133.50000000000000000000
Albert Rd & Kerfeld Rd,,14497193.79999999888241291046,-3783285.29999999981373548508
Albert Rd & Kerfeld Rd,,14497176.59999999962747097015,-3783312.39999999990686774254
Albert Rd & Kerfeld Rd,,14497165.89999999850988388062,-3783409.00000000046566128731
Albert Rd & Kerfeld Rd,,14497105.80000000074505805969,-3783519.19999999972060322762
Albert Rd & Kerfeld Rd,,14497041.50000000000000000000,-3783590.30000000027939677238
Albert Rd & Kerfeld Rd,,14496919.19999999925494194031,-3783676.79999999981373548508
Albert Rd & Kerfeld Rd,,14496749.60000000149011611938,-3783744.60000000009313225746
Albert Rd & Kerfeld Rd,,14496734.59999999962747097015,-3783771.69999999972060322762
Albert Rd & Kerfeld Rd,,14496644.50000000000000000000,-3783807.19999999972060322762
Albert Rd & Kerfeld Rd,,14496472.80000000074505805969,-3783876.69999999972060322762
Albert Rd & Kerfeld Rd,,14496326.90000000037252902985,-3783947.89999999990686774254
Albert Rd & Kerfeld Rd,,14496144.50000000000000000000,-3784066.50000000000000000000
Albert Rd & Kerfeld Rd,,14496134.90000000037252902985,-3784065.70000000018626451492
Albert Rd & Kerfeld Rd,,14496120.90000000037252902985,-3784073.29999999981373548508
Albert Rd & Kerfeld Rd,,14496119.89999999850988388062,-3784085.19999999972060322762
Albert Rd & Kerfeld Rd,,14496016.29999999888241291046,-3784171.20000000018626451492
Albert Rd & Kerfeld Rd,,14495991.59999999962747097015,-3784158.89999999990686774254
Albert Rd & Kerfeld Rd,,14495967.50000000000000000000,-3784194.00000000000000000000
Albert Rd & Kerfeld Rd,,14495726.59999999962747097015,-3784414.70000000018626451492
Albert Rd & Kerfeld Rd,,14495526.00000000186264514923,-3784585.50000000000000000000
Albert Rd & Kerfeld Rd,,14495517.40000000037252902985,-3784604.10000000009313225746
Albert Rd & Kerfeld Rd,,14495487.90000000037252902985,-3784618.50000000000000000000
Albert Rd & Kerfeld Rd,,14495153.19999999925494194031,-3784912.50000000000000000000
Kerfeld Rd,,14495133.89999999850988388062,-3784900.19999999972060322762
Kerfeld Rd,,14495367.79999999888241291046,-3784681.59999999962747097015
Kerfeld Rd,,14495468.09999999962747097015,-3784594.79999999981373548508
Kerfeld Rd,,14495476.70000000111758708954,-3784577.39999999990686774254
Kerfeld Rd,,14495500.79999999888241291046,-3784565.09999999962747097015
Kerfeld Rd,,14495712.70000000111758708954,-3784378.30000000027939677238
Kerfeld Rd,,14495890.80000000074505805969,-3784221.20000000018626451492
Kerfeld Rd,,14495939.59999999962747097015,-3784201.69999999972060322762
Kerfeld Rd,,14495987.90000000037252902985,-3784157.60000000055879354477
Moray St,,14496567.20000000111758708954,-3783797.10000000009313225746
Moray St,,14496305.20000000111758708954,-3783229.09999999962747097015
Moray St,,14496120.90000000037252902985,-3782822.60000000009313225746
Moray St,,14496018.79999999888241291046,-3782612.70000000018626451492
Moray St,,14496013.60000000149011611938,-3782522.60000000009313225746
Moray St,,14496077.60000000149011611938,-3782338.09999999962747097015
Moray St,,14496133.69999999925494194031,-3782172.89999999990686774254
Moray St,,14496136.10000000149011611938,-3781992.10000000009313225746
Moray St,,14496108.89999999850988388062,-3781930.40000000037252902985
Moray St,,14496022.19999999925494194031,-3781744.59999999962747097015
Port Melb bike path,,14495614.50000000000000000000,-3782381.89999999990686774254
Port Melb bike path,,14495689.59999999962747097015,-3782548.00000000000000000000
Port Melb bike path,,14495541.60000000149011611938,-3782670.89999999990686774254
Port Melb bike path,,14495470.80000000074505805969,-3782715.00000000046566128731
Port Melb bike path,,14495284.59999999962747097015,-3782784.89999999990686774254
